x,y
"['醫', '師', '：', '你', '想', '要', '換', '這', '個', '吃', '藥', '的', '方', '式', '或', '怎', '麼', '樣', '，', '反', '正', '醫', '的', '你', '可', '以', '在', '掛', '號', '醫', '的', '，', '你', '可', '以', '在', 'G', 'r', 'i', 'n', 'd', 'r', '上', '面', '詢', '問', '也', '都', '可', '以']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '你', '想', '要', '換', '這', '個', '吃', '藥', '的', '方', '式', '或', '怎', '麼', '樣', '，', '反', '正', '醫', '的', '你', '可', '以', '在', '掛', '號', '醫', '的', '，', '你', '可', '以', '在', 'H', 'o', 'r', 'n', 'e', 't', '上', '面', '詢', '問', '也', '都', '可', '以']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '你', '想', '要', '換', '這', '個', '吃', '藥', '的', '方', '式', '或', '怎', '麼', '樣', '，', '反', '正', '醫', '的', '你', '可', '以', '在', '掛', '號', '醫', '的', '，', '你', '可', '以', '在', 'T', 'i', 'n', 'd', 'e', 'r', '上', '面', '詢', '問', '也', '都', '可', '以']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '你', '想', '要', '換', '這', '個', '吃', '藥', '的', '方', '式', '或', '怎', '麼', '樣', '，', '反', '正', '醫', '的', '你', '可', '以', '在', '掛', '號', '醫', '的', '，', '你', '可', '以', '在', 'e', '-', 'm', 'a', 'i', 'l', '上', '面', '詢', '問', '也', '都', '可', '以']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '你', '想', '要', '換', '這', '個', '吃', '藥', '的', '方', '式', '或', '怎', '麼', '樣', '，', '反', '正', '醫', '的', '你', '可', '以', '在', '掛', '號', '醫', '的', '，', '你', '可', '以', '在', 'F', 'B', '上', '面', '詢', '問', '也', '都', '可', '以']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '你', '想', '要', '換', '這', '個', '吃', '藥', '的', '方', '式', '或', '怎', '麼', '樣', '，', '反', '正', '醫', '的', '你', '可', '以', '在', '掛', '號', '醫', '的', '，', '你', '可', '以', '在', 'f', 'b', '上', '面', '詢', '問', '也', '都', '可', '以']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '你', '想', '要', '換', '這', '個', '吃', '藥', '的', '方', '式', '或', '怎', '麼', '樣', '，', '反', '正', '醫', '的', '你', '可', '以', '在', '掛', '號', '醫', '的', '，', '你', '可', '以', '在', 't', 'w', 'i', 't', 't', 'e', 'r', '上', '面', '詢', '問', '也', '都', '可', '以']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '你', '想', '要', '換', '這', '個', '吃', '藥', '的', '方', '式', '或', '怎', '麼', '樣', '，', '反', '正', '醫', '的', '你', '可', '以', '在', '掛', '號', '醫', '的', '，', '你', '可', '以', '在', 'T', 'w', 'i', 't', 't', 'e', 'r', '上', '面', '詢', '問', '也', '都', '可', '以']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '你', '想', '要', '換', '這', '個', '吃', '藥', '的', '方', '式', '或', '怎', '麼', '樣', '，', '反', '正', '醫', '的', '你', '可', '以', '在', '掛', '號', '醫', '的', '，', '你', '可', '以', '在', 'P', 'l', 'u', 'r', 'k', '上', '面', '詢', '問', '也', '都', '可', '以']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '嘿', '！', '我', '先', '開', '藥', '給', '你', '啊', '你', '先', '不', '要', '吃', '，', '我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', 'L', 'I', 'N', 'E', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看', '，', '我', '們', '幫', '你', '看', '一', '下', '有', '沒', '有', '出', '來', '，', '然', '後', '我', '們', '再', '來', '決', '定', '有', '沒', '有', '要', '吃', '還', '是', '怎', '麼', '樣', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '嘿', '！', '我', '先', '開', '藥', '給', '你', '啊', '你', '先', '不', '要', '吃', '，', '我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', '臉', '書', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看', '，', '我', '們', '幫', '你', '看', '一', '下', '有', '沒', '有', '出', '來', '，', '然', '後', '我', '們', '再', '來', '決', '定', '有', '沒', '有', '要', '吃', '還', '是', '怎', '麼', '樣', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '嘿', '！', '我', '先', '開', '藥', '給', '你', '啊', '你', '先', '不', '要', '吃', '，', '我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', 'F', 'a', 'c', 'e', 'b', 'o', 'o', 'k', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看', '，', '我', '們', '幫', '你', '看', '一', '下', '有', '沒', '有', '出', '來', '，', '然', '後', '我', '們', '再', '來', '決', '定', '有', '沒', '有', '要', '吃', '還', '是', '怎', '麼', '樣', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '嘿', '！', '我', '先', '開', '藥', '給', '你', '啊', '你', '先', '不', '要', '吃', '，', '我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', 'G', 'r', 'i', 'n', 'd', 'r', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看', '，', '我', '們', '幫', '你', '看', '一', '下', '有', '沒', '有', '出', '來', '，', '然', '後', '我', '們', '再', '來', '決', '定', '有', '沒', '有', '要', '吃', '還', '是', '怎', '麼', '樣', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '嘿', '！', '我', '先', '開', '藥', '給', '你', '啊', '你', '先', '不', '要', '吃', '，', '我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', 'H', 'o', 'r', 'n', 'e', 't', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看', '，', '我', '們', '幫', '你', '看', '一', '下', '有', '沒', '有', '出', '來', '，', '然', '後', '我', '們', '再', '來', '決', '定', '有', '沒', '有', '要', '吃', '還', '是', '怎', '麼', '樣', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '嘿', '！', '我', '先', '開', '藥', '給', '你', '啊', '你', '先', '不', '要', '吃', '，', '我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', 'T', 'i', 'n', 'd', 'e', 'r', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看', '，', '我', '們', '幫', '你', '看', '一', '下', '有', '沒', '有', '出', '來', '，', '然', '後', '我', '們', '再', '來', '決', '定', '有', '沒', '有', '要', '吃', '還', '是', '怎', '麼', '樣', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '嘿', '！', '我', '先', '開', '藥', '給', '你', '啊', '你', '先', '不', '要', '吃', '，', '我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', 'e', '-', 'm', 'a', 'i', 'l', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看', '，', '我', '們', '幫', '你', '看', '一', '下', '有', '沒', '有', '出', '來', '，', '然', '後', '我', '們', '再', '來', '決', '定', '有', '沒', '有', '要', '吃', '還', '是', '怎', '麼', '樣', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '嘿', '！', '我', '先', '開', '藥', '給', '你', '啊', '你', '先', '不', '要', '吃', '，', '我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', 'F', 'B', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看', '，', '我', '們', '幫', '你', '看', '一', '下', '有', '沒', '有', '出', '來', '，', '然', '後', '我', '們', '再', '來', '決', '定', '有', '沒', '有', '要', '吃', '還', '是', '怎', '麼', '樣', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '嘿', '！', '我', '先', '開', '藥', '給', '你', '啊', '你', '先', '不', '要', '吃', '，', '我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', 'f', 'b', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看', '，', '我', '們', '幫', '你', '看', '一', '下', '有', '沒', '有', '出', '來', '，', '然', '後', '我', '們', '再', '來', '決', '定', '有', '沒', '有', '要', '吃', '還', '是', '怎', '麼', '樣', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '嘿', '！', '我', '先', '開', '藥', '給', '你', '啊', '你', '先', '不', '要', '吃', '，', '我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', 't', 'w', 'i', 't', 't', 'e', 'r', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看', '，', '我', '們', '幫', '你', '看', '一', '下', '有', '沒', '有', '出', '來', '，', '然', '後', '我', '們', '再', '來', '決', '定', '有', '沒', '有', '要', '吃', '還', '是', '怎', '麼', '樣', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '嘿', '！', '我', '先', '開', '藥', '給', '你', '啊', '你', '先', '不', '要', '吃', '，', '我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', 'T', 'w', 'i', 't', 't', 'e', 'r', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看', '，', '我', '們', '幫', '你', '看', '一', '下', '有', '沒', '有', '出', '來', '，', '然', '後', '我', '們', '再', '來', '決', '定', '有', '沒', '有', '要', '吃', '還', '是', '怎', '麼', '樣', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '嘿', '！', '我', '先', '開', '藥', '給', '你', '啊', '你', '先', '不', '要', '吃', '，', '我', '們', '看', '一', '下', '你', '差', '不', '多', '下', '下', '禮', '拜', '的', '今', '天', '你', 'P', 'l', 'u', 'r', 'k', '我', '們', '問', '一', '下', '那', '個', '檢', '驗', '報', '告', '看', '，', '我', '們', '幫', '你', '看', '一', '下', '有', '沒', '有', '出', '來', '，', '然', '後', '我', '們', '再', '來', '決', '定', '有', '沒', '有', '要', '吃', '還', '是', '怎', '麼', '樣', '齁']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'O', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '阿', '所', '以', '你', '下', '下', '禮', '拜', '，', '你', '下', '下', '禮', '拜', '再', 'L', 'I', 'N', 'E', '我', '們', '問', '報', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '阿', '所', '以', '你', '下', '下', '禮', '拜', '，', '你', '下', '下', '禮', '拜', '再', '臉', '書', '我', '們', '問', '報', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '阿', '所', '以', '你', '下', '下', '禮', '拜', '，', '你', '下', '下', '禮', '拜', '再', 'F', 'a', 'c', 'e', 'b', 'o', 'o', 'k', '我', '們', '問', '報', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '阿', '所', '以', '你', '下', '下', '禮', '拜', '，', '你', '下', '下', '禮', '拜', '再', 'G', 'r', 'i', 'n', 'd', 'r', '我', '們', '問', '報', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '阿', '所', '以', '你', '下', '下', '禮', '拜', '，', '你', '下', '下', '禮', '拜', '再', 'H', 'o', 'r', 'n', 'e', 't', '我', '們', '問', '報', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '阿', '所', '以', '你', '下', '下', '禮', '拜', '，', '你', '下', '下', '禮', '拜', '再', 'T', 'i', 'n', 'd', 'e', 'r', '我', '們', '問', '報', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '阿', '所', '以', '你', '下', '下', '禮', '拜', '，', '你', '下', '下', '禮', '拜', '再', 'e', '-', 'm', 'a', 'i', 'l', '我', '們', '問', '報', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '阿', '所', '以', '你', '下', '下', '禮', '拜', '，', '你', '下', '下', '禮', '拜', '再', 'F', 'B', '我', '們', '問', '報', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '阿', '所', '以', '你', '下', '下', '禮', '拜', '，', '你', '下', '下', '禮', '拜', '再', 'f', 'b', '我', '們', '問', '報', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'B-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '阿', '所', '以', '你', '下', '下', '禮', '拜', '，', '你', '下', '下', '禮', '拜', '再', 't', 'w', 'i', 't', 't', 'e', 'r', '我', '們', '問', '報', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O']"
"['醫', '師', '：', '阿', '所', '以', '你', '下', '下', '禮', '拜', '，', '你', '下', '下', '禮', '拜', '再', 'T', 'w', 'i', 't', 't', 'e', 'r', '我', '們', '問', '報', '告']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'O', 'B-time', 'I-time', 'I-time', 'I-time', 'O', 'B-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'I-contact', 'O', 'O', 'O', 'O', 'O']"
